match_id,overs_remaining,wickets_down,current_run_rate,target_score,win_probability
6a7fa1bcd3a7ec788d63401f,19,1,4,187,1
6a7fa1bcd3a7ec788d63401f,18,2,4.5,187,1
6a7fa1bcd3a7ec788d63401f,18,2,5,187,1
6a7fa1bcd3a7ec788d63401f,17,2,9.666666666666666,187,1
6a7fa1bcd3a7ec788d63401f,17,2,10,187,1
6a7fa1bcd3a7ec788d63401f,16,2,8.5,187,1
6a7fa1bcd3a7ec788d63401f,15,3,9.2,187,1
6a7fa1bcd3a7ec788d63401f,14,3,9.5,187,1
6a7fa1bcd3a7ec788d63401f,13,3,8.857142857142858,187,1
6a7fa1bcd3a7ec788d63401f,12,4,9.375,187,1
6a7fa1bcd3a7ec788d63401f,12,4,9.5,187,1
6a7fa1bcd3a7ec788d63401f,11,4,10,187,1
6a7fa1bcd3a7ec788d63401f,10,4,10.5,187,1
6a7fa1bcd3a7ec788d63401f,9,4,9.727272727272727,187,1
6a7fa1bcd3a7ec788d63401f,8,4,9.666666666666666,187,1
6a7fa1bcd3a7ec788d63401f,7,5,9.76923076923077,187,1
6a7fa1bcd3a7ec788d63401f,6,5,10,187,1
6a7fa1bcd3a7ec788d63401f,5,6,9.666666666666666,187,1
6a7fa1bcd3a7ec788d63401f,4,6,9.6875,187,1
6a7fa1bcd3a7ec788d63401f,3,6,9.705882352941176,187,1
6a7fa1bcd3a7ec788d63401f,2,6,9.722222222222221,187,1
6a7fa1bcd3a7ec788d63401f,1,6,9.368421052631579,187,1
6a7fa1bcd3a7ec788d634023,19,1,4,172,1
6a7fa1bcd3a7ec788d634023,18,3,2,172,1
6a7fa1bcd3a7ec788d634023,17,3,3.6666666666666665,172,1
6a7fa1bcd3a7ec788d634023,16,4,4.5,172,1
6a7fa1bcd3a7ec788d634023,15,4,5.4,172,1
6a7fa1bcd3a7ec788d634023,14,5,7.333333333333333,172,1
6a7fa1bcd3a7ec788d634023,13,6,7.285714285714286,172,1
6a7fa1bcd3a7ec788d634023,12,6,8,172,1
6a7fa1bcd3a7ec788d634023,11,6,7.555555555555555,172,1
6a7fa1bcd3a7ec788d634023,10,6,7.8,172,1
6a7fa1bcd3a7ec788d634023,9,6,8.272727272727273,172,1
6a7fa1bcd3a7ec788d634023,8,6,8.5,172,1
6a7fa1bcd3a7ec788d634023,7,6,8.076923076923077,172,1
6a7fa1bcd3a7ec788d634023,6,6,8.071428571428571,172,1
6a7fa1bcd3a7ec788d634023,5,6,8.333333333333334,172,1
6a7fa1bcd3a7ec788d634023,4,6,9.0625,172,1
6a7fa1bcd3a7ec788d634023,3,6,8.941176470588236,172,1
6a7fa1bcd3a7ec788d634023,2,7,8.833333333333334,172,1
6a7fa1bcd3a7ec788d634023,1,7,9.105263157894736,172,1
6a7fa1bcd3a7ec788d634027,19,0,26,210,1
6a7fa1bcd3a7ec788d634027,18,0,19,210,1
6a7fa1bcd3a7ec788d634027,17,1,16.333333333333332,210,1
6a7fa1bcd3a7ec788d634027,16,1,15.5,210,1
6a7fa1bcd3a7ec788d634027,15,1,13.8,210,1
6a7fa1bcd3a7ec788d634027,14,1,13.166666666666666,210,1
6a7fa1bcd3a7ec788d634027,13,1,12,210,1
6a7fa1bcd3a7ec788d634027,12,1,11.375,210,1
6a7fa1bcd3a7ec788d634027,11,1,11.666666666666666,210,1
6a7fa1bcd3a7ec788d634027,10,1,11.3,210,1
6a7fa1bcd3a7ec788d634027,9,1,11.545454545454545,210,1
6a7fa1bcd3a7ec788d634027,8,2,11.166666666666666,210,1
6a7fa1bcd3a7ec788d634027,7,2,12.153846153846153,210,1
6a7fa1bcd3a7ec788d634027,6,3,12.142857142857142,210,1
6a7fa1bcd3a7ec788d634027,5,3,12.266666666666667,210,1
6a7fa1bcd3a7ec788d634027,4,3,12.375,210,1
6a7fa1bcd3a7ec788d63402b,19,0,4,153,1
6a7fa1bcd3a7ec788d63402b,18,1,6.5,153,1
6a7fa1bcd3a7ec788d63402b,18,1,7,153,1
6a7fa1bcd3a7ec788d63402b,17,2,9.666666666666666,153,1
6a7fa1bcd3a7ec788d63402b,16,2,9.25,153,1
6a7fa1bcd3a7ec788d63402b,15,2,9.2,153,1
6a7fa1bcd3a7ec788d63402b,14,2,10.166666666666666,153,1
6a7fa1bcd3a7ec788d63402b,13,2,9.714285714285714,153,1
6a7fa1bcd3a7ec788d63402b,12,2,9.5,153,1
6a7fa1bcd3a7ec788d63402b,11,2,9.333333333333334,153,1
6a7fa1bcd3a7ec788d63402b,10,3,8.7,153,1
6a7fa1bcd3a7ec788d63402b,9,3,9.363636363636363,153,1
6a7fa1bcd3a7ec788d63402b,8,3,10.333333333333334,153,1
6a7fa1bcd3a7ec788d63402b,7,3,10.846153846153847,153,1
6a7fa1bcd3a7ec788d63402b,6,3,10.357142857142858,153,1
6a7fa1bcd3a7ec788d63402b,5,3,9.866666666666667,153,1
6a7fa1bcd3a7ec788d63402f,19,0,5,189,1
6a7fa1bcd3a7ec788d63402f,18,0,6.5,189,1
6a7fa1bcd3a7ec788d63402f,17,1,6,189,1
6a7fa1bcd3a7ec788d63402f,16,1,7.5,189,1
6a7fa1bcd3a7ec788d63402f,15,2,6.8,189,1
6a7fa1bcd3a7ec788d63402f,14,2,6.5,189,1
6a7fa1bcd3a7ec788d63402f,13,2,7.285714285714286,189,1
6a7fa1bcd3a7ec788d63402f,12,2,7.75,189,1
6a7fa1bcd3a7ec788d63402f,11,2,8.222222222222221,189,1
6a7fa1bcd3a7ec788d63402f,10,2,9,189,1
6a7fa1bcd3a7ec788d63402f,9,3,8.727272727272727,189,1
6a7fa1bcd3a7ec788d63402f,8,3,8.416666666666666,189,1
6a7fa1bcd3a7ec788d63402f,7,3,8.76923076923077,189,1
6a7fa1bcd3a7ec788d63402f,7,3,9,189,1
6a7fa1bcd3a7ec788d63402f,6,3,9.428571428571429,189,1
6a7fa1bcd3a7ec788d63402f,5,3,9.333333333333334,189,1
6a7fa1bcd3a7ec788d63402f,4,3,9.5625,189,1
6a7fa1bcd3a7ec788d63402f,3,3,9.647058823529411,189,1
6a7fa1bcd3a7ec788d63402f,2,3,9.944444444444445,189,1
6a7fa1bcd3a7ec788d63402f,1,3,9.842105263157896,189,1
6a7fa1bcd3a7ec788d634033,19,0,6,162,1
6a7fa1bcd3a7ec788d634033,18,0,5,162,1
6a7fa1bcd3a7ec788d634033,17,0,8,162,1
6a7fa1bcd3a7ec788d634033,16,1,9,162,1
6a7fa1bcd3a7ec788d634033,16,1,9.25,162,1
6a7fa1bcd3a7ec788d634033,15,1,8.4,162,1
6a7fa1bcd3a7ec788d634033,15,1,8.6,162,1
6a7fa1bcd3a7ec788d634033,14,2,8.5,162,1
6a7fa1bcd3a7ec788d634033,13,2,8.571428571428571,162,1
6a7fa1bcd3a7ec788d634033,13,2,8.714285714285714,162,1
6a7fa1bcd3a7ec788d634033,12,3,8.75,162,1
6a7fa1bcd3a7ec788d634033,11,4,9,162,1
6a7fa1bcd3a7ec788d634033,10,4,9.6,162,1
6a7fa1bcd3a7ec788d634033,9,4,8.909090909090908,162,1
6a7fa1bcd3a7ec788d634033,8,6,8.583333333333334,162,1
6a7fa1bcd3a7ec788d634033,7,6,8.461538461538462,162,1
6a7fa1bcd3a7ec788d634033,6,6,8.928571428571429,162,1
6a7fa1bcd3a7ec788d634033,5,7,8.8,162,1
6a7fa1bcd3a7ec788d634033,4,9,9,162,1
6a7fa1bcd3a7ec788d634033,3,9,9,162,1
6a7fa1bcd3a7ec788d634037,19,0,9,186,0
6a7fa1bcd3a7ec788d634037,18,0,12.5,186,0
6a7fa1bcd3a7ec788d634037,18,0,13,186,0
6a7fa1bcd3a7ec788d634037,17,0,10,186,0
6a7fa1bcd3a7ec788d634037,16,1,7.75,186,0
6a7fa1bcd3a7ec788d634037,15,1,8.2,186,0
6a7fa1bcd3a7ec788d634037,14,1,9.333333333333334,186,0
6a7fa1bcd3a7ec788d634037,13,1,8.571428571428571,186,0
6a7fa1bcd3a7ec788d634037,12,2,7.875,186,0
6a7fa1bcd3a7ec788d634037,11,2,8.11111111111111,186,0
6a7fa1bcd3a7ec788d634037,10,5,7.6,186,0
6a7fa1bcd3a7ec788d634037,9,6,7.7272727272727275,186,0
6a7fa1bcd3a7ec788d634037,8,8,8.166666666666666,186,0
6a7fa1bcd3a7ec788d634037,7,8,8.846153846153847,186,0
6a7fa1bcd3a7ec788d634037,6,8,8.428571428571429,186,0
6a7fa1bcd3a7ec788d634037,5,8,8.666666666666666,186,0
6a7fa1bcd3a7ec788d634037,4,8,9.375,186,0
6a7fa1bcd3a7ec788d634037,3,8,9.823529411764707,186,0
6a7fa1bcd3a7ec788d634037,2,8,9.444444444444445,186,0
6a7fa1bcd3a7ec788d634037,2,8,9.61111111111111,186,0
6a7fa1bcd3a7ec788d634037,1,8,9.263157894736842,186,0
6a7fa1bcd3a7ec788d63403b,19,0,16,164,1
6a7fa1bcd3a7ec788d63403b,18,2,12,164,1
6a7fa1bcd3a7ec788d63403b,17,2,10.333333333333334,164,1
6a7fa1bcd3a7ec788d63403b,16,2,11.5,164,1
6a7fa1bcd3a7ec788d63403b,15,2,10.2,164,1
6a7fa1bcd3a7ec788d63403b,14,2,10,164,1
6a7fa1bcd3a7ec788d63403b,13,2,9.571428571428571,164,1
6a7fa1bcd3a7ec788d63403b,12,2,9.875,164,1
6a7fa1bcd3a7ec788d63403b,11,2,9.777777777777779,164,1
6a7fa1bcd3a7ec788d63403b,10,2,9.7,164,1
6a7fa1bcd3a7ec788d63403b,9,2,10.454545454545455,164,1
6a7fa1bcd3a7ec788d63403b,8,2,10.416666666666666,164,1
6a7fa1bcd3a7ec788d63403b,7,3,10.153846153846153,164,1
6a7fa1bcd3a7ec788d63403b,6,3,9.571428571428571,164,1
6a7fa1bcd3a7ec788d63403b,5,3,9,164,1
6a7fa1bcd3a7ec788d63403b,4,3,9,164,1
6a7fa1bcd3a7ec788d63403b,3,3,8.882352941176471,164,1
6a7fa1bcd3a7ec788d63403b,2,3,8.666666666666666,164,1
6a7fa1bcd3a7ec788d63403b,1,3,8.789473684210526,164,1
6a7fa1bcd3a7ec788d63403f,19,0,9,180,1
6a7fa1bcd3a7ec788d63403f,18,0,6,180,1
6a7fa1bcd3a7ec788d63403f,17,0,10,180,1
6a7fa1bcd3a7ec788d63403f,16,0,9.5,180,1
6a7fa1bcd3a7ec788d63403f,15,0,9.8,180,1
6a7fa1bcd3a7ec788d63403f,14,0,10.833333333333334,180,1
6a7fa1bcd3a7ec788d63403f,13,1,10,180,1
6a7fa1bcd3a7ec788d63403f,12,1,10.125,180,1
6a7fa1bcd3a7ec788d63403f,11,1,11,180,1
6a7fa1bcd3a7ec788d63403f,11,1,11.333333333333334,180,1
6a7fa1bcd3a7ec788d63403f,10,1,11,180,1
6a7fa1bcd3a7ec788d63403f,9,2,10.636363636363637,180,1
6a7fa1bcd3a7ec788d63403f,8,2,10.583333333333334,180,1
6a7fa1bcd3a7ec788d63403f,7,3,10.076923076923077,180,1
6a7fa1bcd3a7ec788d63403f,6,3,10.5,180,1
6a7fa1bcd3a7ec788d63403f,5,3,10.2,180,1
6a7fa1bcd3a7ec788d63403f,5,3,10.266666666666667,180,1
6a7fa1bcd3a7ec788d63403f,4,3,10,180,1
6a7fa1bcd3a7ec788d63403f,3,4,9.647058823529411,180,1
6a7fa1bcd3a7ec788d63403f,2,4,9.333333333333334,180,1
6a7fa1bcd3a7ec788d63403f,1,4,9.210526315789474,180,1
6a7fa1bcd3a7ec788d634043,19,0,15,138,1
6a7fa1bcd3a7ec788d634043,18,0,10.5,138,1
6a7fa1bcd3a7ec788d634043,17,0,10.666666666666666,138,1
6a7fa1bcd3a7ec788d634043,16,0,9.75,138,1
6a7fa1bcd3a7ec788d634043,15,0,9.6,138,1
6a7fa1bcd3a7ec788d634043,14,0,9.333333333333334,138,1
6a7fa1bcd3a7ec788d634043,13,1,9.714285714285714,138,1
6a7fa1bcd3a7ec788d634043,12,1,9.625,138,1
6a7fa1bcd3a7ec788d634043,11,2,9.88888888888889,138,1
6a7fa1bcd3a7ec788d634043,10,2,10.4,138,1
6a7fa1bcd3a7ec788d634043,9,2,10.272727272727273,138,1
6a7fa1bcd3a7ec788d634043,8,2,10.25,138,1
6a7fa1bcd3a7ec788d634043,7,2,9.923076923076923,138,1
6a7fa1bcd3a7ec788d634047,19,0,8,170,1
6a7fa1bcd3a7ec788d634047,18,0,9.5,170,1
6a7fa1bcd3a7ec788d634047,18,0,10,170,1
6a7fa1bcd3a7ec788d634047,18,0,10.5,170,1
6a7fa1bcd3a7ec788d634047,17,0,9.666666666666666,170,1
6a7fa1bcd3a7ec788d634047,16,0,9.5,170,1
6a7fa1bcd3a7ec788d634047,15,0,9.6,170,1
6a7fa1bcd3a7ec788d634047,15,0,10.6,170,1
6a7fa1bcd3a7ec788d634047,14,0,11.166666666666666,170,1
6a7fa1bcd3a7ec788d634047,13,1,11.285714285714286,170,1
6a7fa1bcd3a7ec788d634047,13,1,11.428571428571429,170,1
6a7fa1bcd3a7ec788d634047,12,1,11.375,170,1
6a7fa1bcd3a7ec788d634047,11,2,10.222222222222221,170,1
6a7fa1bcd3a7ec788d634047,10,2,9.7,170,1
6a7fa1bcd3a7ec788d634047,9,2,9.272727272727273,170,1
6a7fa1bcd3a7ec788d634047,8,2,9.25,170,1
6a7fa1bcd3a7ec788d634047,7,2,9.538461538461538,170,1
6a7fa1bcd3a7ec788d634047,6,2,9.785714285714286,170,1
6a7fa1bcd3a7ec788d634047,5,2,9.6,170,1
6a7fa1bcd3a7ec788d634047,4,2,9.3125,170,1
6a7fa1bcd3a7ec788d634047,3,2,9.235294117647058,170,1
6a7fa1bcd3a7ec788d63404b,19,0,7,164,0
6a7fa1bcd3a7ec788d63404b,18,0,8.5,164,0
6a7fa1bcd3a7ec788d63404b,17,0,7.333333333333333,164,0
6a7fa1bcd3a7ec788d63404b,16,0,6.25,164,0
6a7fa1bcd3a7ec788d63404b,15,0,6.6,164,0
6a7fa1bcd3a7ec788d63404b,14,0,6.166666666666667,164,0
6a7fa1bcd3a7ec788d63404b,13,0,6,164,0
6a7fa1bcd3a7ec788d63404b,12,0,7,164,0
6a7fa1bcd3a7ec788d63404b,11,0,6.555555555555555,164,0
6a7fa1bcd3a7ec788d63404b,10,0,6.7,164,0
6a7fa1bcd3a7ec788d63404b,9,0,6.545454545454546,164,0
6a7fa1bcd3a7ec788d63404b,9,0,6.636363636363637,164,0
6a7fa1bcd3a7ec788d63404b,8,0,7.166666666666667,164,0
6a7fa1bcd3a7ec788d63404b,7,0,6.846153846153846,164,0
6a7fa1bcd3a7ec788d63404b,6,0,7.071428571428571,164,0
6a7fa1bcd3a7ec788d63404b,5,0,6.8,164,0
6a7fa1bcd3a7ec788d63404b,4,0,6.625,164,0
6a7fa1bcd3a7ec788d63404b,3,1,6.529411764705882,164,0
6a7fa1bcd3a7ec788d63404b,2,2,6.277777777777778,164,0
6a7fa1bcd3a7ec788d63404b,1,3,6.526315789473684,164,0
6a7fa1bcd3a7ec788d63404f,19,0,6,176,1
6a7fa1bcd3a7ec788d63404f,18,1,7.5,176,1
6a7fa1bcd3a7ec788d63404f,17,1,7.666666666666667,176,1
6a7fa1bcd3a7ec788d63404f,16,1,8.25,176,1
6a7fa1bcd3a7ec788d63404f,15,1,10.4,176,1
6a7fa1bcd3a7ec788d63404f,14,1,10,176,1
6a7fa1bcd3a7ec788d63404f,13,1,10.142857142857142,176,1
6a7fa1bcd3a7ec788d63404f,13,1,10.285714285714286,176,1
6a7fa1bcd3a7ec788d63404f,12,1,9.375,176,1
6a7fa1bcd3a7ec788d63404f,11,1,9.88888888888889,176,1
6a7fa1bcd3a7ec788d63404f,10,2,10,176,1
6a7fa1bcd3a7ec788d63404f,9,2,10.363636363636363,176,1
6a7fa1bcd3a7ec788d63404f,8,3,10.416666666666666,176,1
6a7fa1bcd3a7ec788d63404f,7,4,9.76923076923077,176,1
6a7fa1bcd3a7ec788d63404f,6,5,10.214285714285714,176,1
6a7fa1bcd3a7ec788d63404f,5,5,10.066666666666666,176,1
6a7fa1bcd3a7ec788d63404f,5,5,10.133333333333333,176,1
6a7fa1bcd3a7ec788d63404f,4,5,10.0625,176,1
6a7fa1bcd3a7ec788d63404f,3,5,10,176,1
6a7fa1bcd3a7ec788d634053,19,1,5,167,1
6a7fa1bcd3a7ec788d634053,18,1,9.5,167,1
6a7fa1bcd3a7ec788d634053,17,2,9,167,1
6a7fa1bcd3a7ec788d634053,16,3,11,167,1
6a7fa1bcd3a7ec788d634053,15,4,10,167,1
6a7fa1bcd3a7ec788d634053,14,4,10.166666666666666,167,1
6a7fa1bcd3a7ec788d634053,13,5,9.714285714285714,167,1
6a7fa1bcd3a7ec788d634053,12,5,9.25,167,1
6a7fa1bcd3a7ec788d634053,11,5,9.11111111111111,167,1
6a7fa1bcd3a7ec788d634053,10,5,8.8,167,1
6a7fa1bcd3a7ec788d634053,9,5,8.454545454545455,167,1
6a7fa1bcd3a7ec788d634053,8,6,8.166666666666666,167,1
6a7fa1bcd3a7ec788d634053,7,6,8.692307692307692,167,1
6a7fa1bcd3a7ec788d634053,6,6,9.285714285714286,167,1
6a7fa1bcd3a7ec788d634053,5,6,9.4,167,1
6a7fa1bcd3a7ec788d634053,4,6,9.8125,167,1
6a7fa1bcd3a7ec788d634053,4,6,9.875,167,1
6a7fa1bcd3a7ec788d634057,19,0,11,179,0
6a7fa1bcd3a7ec788d634057,18,0,10.5,179,0
6a7fa1bcd3a7ec788d634057,17,0,10.666666666666666,179,0
6a7fa1bcd3a7ec788d634057,16,1,9.75,179,0
6a7fa1bcd3a7ec788d634057,15,1,9.4,179,0
6a7fa1bcd3a7ec788d634057,14,1,10.166666666666666,179,0
6a7fa1bcd3a7ec788d634057,13,1,10,179,0
6a7fa1bcd3a7ec788d634057,12,1,9.25,179,0
6a7fa1bcd3a7ec788d634057,11,1,8.777777777777779,179,0
6a7fa1bcd3a7ec788d634057,10,1,8.5,179,0
6a7fa1bcd3a7ec788d634057,9,2,8.636363636363637,179,0
6a7fa1bcd3a7ec788d634057,8,2,8.25,179,0
6a7fa1bcd3a7ec788d634057,8,2,8.333333333333334,179,0
6a7fa1bcd3a7ec788d634057,7,2,8.153846153846153,179,0
6a7fa1bcd3a7ec788d634057,6,2,8.357142857142858,179,0
6a7fa1bcd3a7ec788d634057,5,2,8.8,179,0
6a7fa1bcd3a7ec788d634057,4,2,8.6875,179,0
6a7fa1bcd3a7ec788d634057,3,2,8.529411764705882,179,0
6a7fa1bcd3a7ec788d634057,2,2,8.222222222222221,179,0
6a7fa1bcd3a7ec788d634057,1,2,8.210526315789474,179,0
6a7fa1bcd3a7ec788d63405b,19,0,3,164,0
6a7fa1bcd3a7ec788d63405b,18,0,7.5,164,0
6a7fa1bcd3a7ec788d63405b,17,1,7,164,0
6a7fa1bcd3a7ec788d63405b,16,1,6.5,164,0
6a7fa1bcd3a7ec788d63405b,15,1,6.4,164,0
6a7fa1bcd3a7ec788d63405b,14,1,7,164,0
6a7fa1bcd3a7ec788d63405b,13,1,6.714285714285714,164,0
6a7fa1bcd3a7ec788d63405b,12,1,6.5,164,0
6a7fa1bcd3a7ec788d63405b,11,1,6.444444444444445,164,0
6a7fa1bcd3a7ec788d63405b,10,1,6.1,164,0
6a7fa1bcd3a7ec788d63405b,9,1,6,164,0
6a7fa1bcd3a7ec788d63405b,8,1,6.333333333333333,164,0
6a7fa1bcd3a7ec788d63405b,7,1,6.153846153846154,164,0
6a7fa1bcd3a7ec788d63405b,6,1,6.214285714285714,164,0
6a7fa1bcd3a7ec788d63405b,5,1,6.533333333333333,164,0
6a7fa1bcd3a7ec788d63405b,4,1,6.9375,164,0
6a7fa1bcd3a7ec788d63405b,3,1,7.117647058823529,164,0
6a7fa1bcd3a7ec788d63405b,2,1,7.166666666666667,164,0
6a7fa1bcd3a7ec788d63405b,1,1,7.421052631578948,164,0
6a7fa1bcd3a7ec788d63405f,19,0,17,170,0
6a7fa1bcd3a7ec788d63405f,18,0,13,170,0
6a7fa1bcd3a7ec788d63405f,17,0,9.333333333333334,170,0
6a7fa1bcd3a7ec788d63405f,16,0,9.75,170,0
6a7fa1bcd3a7ec788d63405f,15,0,9.4,170,0
6a7fa1bcd3a7ec788d63405f,14,0,8.166666666666666,170,0
6a7fa1bcd3a7ec788d63405f,13,0,7.714285714285714,170,0
6a7fa1bcd3a7ec788d63405f,12,1,7.25,170,0
6a7fa1bcd3a7ec788d63405f,11,1,7.666666666666667,170,0
6a7fa1bcd3a7ec788d63405f,10,1,7.7,170,0
6a7fa1bcd3a7ec788d63405f,9,1,7.545454545454546,170,0
6a7fa1bcd3a7ec788d63405f,8,1,7.25,170,0
6a7fa1bcd3a7ec788d63405f,7,1,7.615384615384615,170,0
6a7fa1bcd3a7ec788d63405f,6,1,7.714285714285714,170,0
6a7fa1bcd3a7ec788d63405f,5,1,8,170,0
6a7fa1bcd3a7ec788d63405f,5,1,8.066666666666666,170,0
6a7fa1bcd3a7ec788d63405f,4,1,8.125,170,0
6a7fa1bcd3a7ec788d63405f,3,1,8.117647058823529,170,0
6a7fa1bcd3a7ec788d63405f,2,1,8.166666666666666,170,0
6a7fa1bcd3a7ec788d63405f,1,1,7.894736842105263,170,0
6a7fa1bcd3a7ec788d634063,19,1,3,184,1
6a7fa1bcd3a7ec788d634063,18,1,12,184,1
6a7fa1bcd3a7ec788d634063,17,1,9.666666666666666,184,1
6a7fa1bcd3a7ec788d634063,16,1,10,184,1
6a7fa1bcd3a7ec788d634063,15,1,11.6,184,1
6a7fa1bcd3a7ec788d634063,14,1,11.166666666666666,184,1
6a7fa1bcd3a7ec788d634063,13,1,10.857142857142858,184,1
6a7fa1bcd3a7ec788d634063,12,1,10.125,184,1
6a7fa1bcd3a7ec788d634063,11,1,10.666666666666666,184,1
6a7fa1bcd3a7ec788d634063,10,1,10.2,184,1
6a7fa1bcd3a7ec788d634063,9,1,10.545454545454545,184,1
6a7fa1bcd3a7ec788d634063,8,1,10.75,184,1
6a7fa1bcd3a7ec788d634063,7,1,11.076923076923077,184,1
6a7fa1bcd3a7ec788d634063,6,1,10.714285714285714,184,1
6a7fa1bcd3a7ec788d634063,6,1,10.785714285714286,184,1
6a7fa1bcd3a7ec788d634063,5,2,10.866666666666667,184,1
6a7fa1bcd3a7ec788d634063,4,2,10.75,184,1
6a7fa1bcd3a7ec788d634063,3,2,10.941176470588236,184,1
6a7fa1bcd3a7ec788d634067,19,0,11,178,1
6a7fa1bcd3a7ec788d634067,18,0,6.5,178,1
6a7fa1bcd3a7ec788d634067,17,0,7.333333333333333,178,1
6a7fa1bcd3a7ec788d634067,16,0,8.75,178,1
6a7fa1bcd3a7ec788d634067,15,0,7.8,178,1
6a7fa1bcd3a7ec788d634067,14,0,7.333333333333333,178,1
6a7fa1bcd3a7ec788d634067,13,0,7.571428571428571,178,1
6a7fa1bcd3a7ec788d634067,13,0,7.714285714285714,178,1
6a7fa1bcd3a7ec788d634067,12,0,7.75,178,1
6a7fa1bcd3a7ec788d634067,11,0,8.333333333333334,178,1
6a7fa1bcd3a7ec788d634067,10,2,7.7,178,1
6a7fa1bcd3a7ec788d634067,9,3,8.181818181818182,178,1
6a7fa1bcd3a7ec788d634067,8,3,8.666666666666666,178,1
6a7fa1bcd3a7ec788d634067,7,3,8.692307692307692,178,1
6a7fa1bcd3a7ec788d634067,6,3,8.928571428571429,178,1
6a7fa1bcd3a7ec788d634067,6,3,9,178,1
6a7fa1bcd3a7ec788d634067,5,3,8.866666666666667,178,1
6a7fa1bcd3a7ec788d634067,4,3,8.8125,178,1
6a7fa1bcd3a7ec788d634067,3,3,9.058823529411764,178,1
6a7fa1bcd3a7ec788d634067,2,3,8.944444444444445,178,1
6a7fa1bcd3a7ec788d634067,1,3,8.736842105263158,178,1
6a7fa1bcd3a7ec788d63406b,19,1,2,166,0
6a7fa1bcd3a7ec788d63406b,18,1,4.5,166,0
6a7fa1bcd3a7ec788d63406b,17,1,6.333333333333333,166,0
6a7fa1bcd3a7ec788d63406b,16,2,6.75,166,0
6a7fa1bcd3a7ec788d63406b,15,2,7.4,166,0
6a7fa1bcd3a7ec788d63406b,14,3,6.666666666666667,166,0
6a7fa1bcd3a7ec788d63406b,13,3,6.285714285714286,166,0
6a7fa1bcd3a7ec788d63406b,12,4,6.625,166,0
6a7fa1bcd3a7ec788d63406b,11,4,6.777777777777778,166,0
6a7fa1bcd3a7ec788d63406b,10,4,7.7,166,0
6a7fa1bcd3a7ec788d63406b,9,4,7.7272727272727275,166,0
6a7fa1bcd3a7ec788d63406b,8,5,7.333333333333333,166,0
6a7fa1bcd3a7ec788d63406b,7,5,7.3076923076923075,166,0
6a7fa1bcd3a7ec788d63406b,6,5,7.785714285714286,166,0
6a7fa1bcd3a7ec788d63406b,5,6,7.933333333333334,166,0
6a7fa1bcd3a7ec788d63406b,4,6,8.0625,166,0
6a7fa1bcd3a7ec788d63406b,3,6,7.9411764705882355,166,0
6a7fa1bcd3a7ec788d63406b,2,7,7.555555555555555,166,0
6a7fa1bcd3a7ec788d63406b,1,8,7.421052631578948,166,0
6a7fa1bcd3a7ec788d63406f,19,0,10,184,0
6a7fa1bcd3a7ec788d63406f,18,0,9,184,0
6a7fa1bcd3a7ec788d63406f,17,0,8.333333333333334,184,0
6a7fa1bcd3a7ec788d63406f,16,0,9.75,184,0
6a7fa1bcd3a7ec788d63406f,15,0,8,184,0
6a7fa1bcd3a7ec788d63406f,14,0,8.666666666666666,184,0
6a7fa1bcd3a7ec788d63406f,13,0,9,184,0
6a7fa1bcd3a7ec788d63406f,12,0,9.25,184,0
6a7fa1bcd3a7ec788d63406f,11,0,8.555555555555555,184,0
6a7fa1bcd3a7ec788d63406f,10,0,8.5,184,0
6a7fa1bcd3a7ec788d63406f,9,0,8.727272727272727,184,0
6a7fa1bcd3a7ec788d63406f,8,0,8.25,184,0
6a7fa1bcd3a7ec788d63406f,7,0,8.153846153846153,184,0
6a7fa1bcd3a7ec788d63406f,6,0,7.928571428571429,184,0
6a7fa1bcd3a7ec788d63406f,5,1,7.866666666666666,184,0
6a7fa1bcd3a7ec788d63406f,4,1,7.8125,184,0
6a7fa1bcd3a7ec788d63406f,3,1,8.294117647058824,184,0
6a7fa1bcd3a7ec788d63406f,2,1,8.333333333333334,184,0
6a7fa1bcd3a7ec788d63406f,1,2,8.368421052631579,184,0
6a7fa1bcd3a7ec788d634073,19,0,3,180,1
6a7fa1bcd3a7ec788d634073,18,0,8.5,180,1
6a7fa1bcd3a7ec788d634073,17,0,8.666666666666666,180,1
6a7fa1bcd3a7ec788d634073,16,0,9.25,180,1
6a7fa1bcd3a7ec788d634073,15,0,10.2,180,1
6a7fa1bcd3a7ec788d634073,15,0,10.4,180,1
6a7fa1bcd3a7ec788d634073,14,0,10.833333333333334,180,1
6a7fa1bcd3a7ec788d634073,13,0,11.714285714285714,180,1
6a7fa1bcd3a7ec788d634073,12,0,12,180,1
6a7fa1bcd3a7ec788d634073,11,0,12.11111111111111,180,1
6a7fa1bcd3a7ec788d634073,10,0,11.4,180,1
6a7fa1bcd3a7ec788d634073,9,0,11.090909090909092,180,1
6a7fa1bcd3a7ec788d634073,8,1,11.25,180,1
6a7fa1bcd3a7ec788d634073,7,2,11.692307692307692,180,1
6a7fa1bcd3a7ec788d634073,6,2,11.142857142857142,180,1
6a7fa1bcd3a7ec788d634073,5,3,11.533333333333333,180,1
6a7fa1bcd3a7ec788d634077,19,0,10,199,0
6a7fa1bcd3a7ec788d634077,18,0,12.5,199,0
6a7fa1bcd3a7ec788d634077,17,1,10.666666666666666,199,0
6a7fa1bcd3a7ec788d634077,16,1,8.75,199,0
